geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_state_name,geolocation_region
9321,-23.64881515896577,-46.43617988110865,maua,SP,São Paulo,Southeast
9331,-23.673089450345508,-46.41997309849148,maua,SP,São Paulo,Southeast
9310,-23.670627123893937,-46.45077859807315,maua,SP,São Paulo,Southeast
9390,-23.65414643716547,-46.45347981928934,maua,SP,São Paulo,Southeast
9381,-23.65889120817506,-46.465458196609426,mauá,SP,São Paulo,Southeast
9330,-23.6627192977997,-46.42180325807629,maua,SP,São Paulo,Southeast
9341,-23.67327572800914,-46.42039736766585,mauá,SP,São Paulo,Southeast
9335,-23.66478396654131,-46.41671591099427,maua,SP,São Paulo,Southeast
9334,-23.667936709335617,-46.40747496008297,maua,SP,São Paulo,Southeast
9320,-23.65973430477947,-46.44147318821812,maua,SP,São Paulo,Southeast
9333,-23.64870445232978,-46.41800351107504,maua,SP,São Paulo,Southeast
9332,-23.656076371708966,-46.41785574287843,maua,SP,São Paulo,Southeast
9311,-23.678030246855727,-46.45018748535964,maua,SP,São Paulo,Southeast
9372,-23.695450568462313,-46.46560036206428,maua,SP,São Paulo,Southeast
9391,-23.650946883109295,-46.447025680724245,maua,SP,São Paulo,Southeast
9336,-23.663212563450802,-46.415286664885194,maua,SP,São Paulo,Southeast
9400,-23.711851592420174,-46.412305969717096,ribeirão pires,SP,São Paulo,Southeast
9450,-23.746018332731424,-46.39454779325391,rio grande da serra,SP,São Paulo,Southeast
9416,-23.738585846497386,-46.44692710444448,ribeirao pires,SP,São Paulo,Southeast
9440,-23.689816650485028,-46.37124574344774,ribeirão pires,SP,São Paulo,Southeast
9411,-23.718720519125984,-46.394902337794505,ribeirão pires,SP,São Paulo,Southeast
9406,-23.71086569300793,-46.400479000228124,ribeirão pires,SP,São Paulo,Southeast
9402,-23.703701527633033,-46.41608038349307,ribeirão pires,SP,São Paulo,Southeast
9403,-23.693294668447944,-46.436855994315714,ribeirao pires,SP,São Paulo,Southeast
9404,-23.684538691314653,-46.41545897706145,ribeirão pires,SP,São Paulo,Southeast
9423,-23.720008935645758,-46.42566761599688,ribeirao pires,SP,São Paulo,Southeast
9420,-23.71957516163369,-46.41338896638394,ribeirao pires,SP,São Paulo,Southeast
9435,-23.65375108758556,-46.36453444180494,ribeirao pires,SP,São Paulo,Southeast
9412,-23.732782887080397,-46.417622214666864,ribeirao pires,SP,São Paulo,Southeast
9421,-23.72184719421806,-46.41988944793575,ribeirao pires,SP,São Paulo,Southeast
9431,-23.691582465911257,-46.38220243994424,ribeirao pires,SP,São Paulo,Southeast
9415,-23.755097936180338,-46.44189714753307,ribeirao pires,SP,São Paulo,Southeast
9401,-23.704729406946367,-46.41016410218103,ribeirao pires,SP,São Paulo,Southeast
9405,-23.70077816944816,-46.40378864586812,ribeirao pires,SP,São Paulo,Southeast
9430,-23.69846115347762,-46.39488750963485,ribeirao pires,SP,São Paulo,Southeast
9424,-23.714671243191184,-46.41889900442322,ribeirao pires,SP,São Paulo,Southeast
9407,-23.7033419136653,-46.388414840688064,ribeirao pires,SP,São Paulo,Southeast
9426,-23.697661552095557,-46.427465769267165,ribeirao pires,SP,São Paulo,Southeast
9410,-23.710828935531303,-46.3905188727081,ribeirao pires,SP,São Paulo,Southeast
9434,-23.660131248604284,-46.372876749142996,ribeirao pires,SP,São Paulo,Southeast
9425,-23.709355587344028,-46.427684062043404,ribeirao pires,SP,São Paulo,Southeast
9441,-23.683438536531064,-46.375450045520715,ribeirao pires,SP,São Paulo,Southeast
9442,-23.678432062239928,-46.356357506225756,ribeirao pires,SP,São Paulo,Southeast
9445,-23.700585600921578,-46.36226409652016,ribeirao pires,SP,São Paulo,Southeast
9422,-23.718632517778193,-46.42150732572009,ribeirao pires,SP,São Paulo,Southeast
9432,-23.687319828183437,-46.39328579315943,ribeirão pires,SP,São Paulo,Southeast
9414,-23.747396727771577,-46.43678877331445,ribeirao pires,SP,São Paulo,Southeast
9436,-23.6513854308356,-46.36690761971344,ribeirao pires,SP,São Paulo,Southeast
9443,-23.680644946961863,-46.34951520939184,ribeirão pires,SP,São Paulo,Southeast
9444,-23.69444408670574,-46.343265747314376,ribeirao pires,SP,São Paulo,Southeast
9433,-23.66781741101772,-46.385200281213116,ribeirao pires,SP,São Paulo,Southeast
9581,-23.63528526027614,-46.57841586358931,sao caetano do sul,SP,São Paulo,Southeast
9540,-23.62573252080066,-46.56664532594457,sao caetano do sul,SP,São Paulo,Southeast
9530,-23.621420767135955,-46.57471244982983,sao caetano do sul,SP,São Paulo,Southeast
9541,-23.620238473298926,-46.564074359982264,sao caetano do sul,SP,São Paulo,Southeast
9572,-23.64198642133183,-46.562685918571546,sao caetano do sul,SP,São Paulo,Southeast
9560,-23.632687040809216,-46.554340671958,sao caetano do sul,SP,São Paulo,Southeast
9551,-23.623902106670315,-46.552741310031756,sao caetano do sul,SP,São Paulo,Southeast
9520,-23.608558230512248,-46.57122235538629,sao caetano do sul,SP,São Paulo,Southeast
9521,-23.613071751122636,-46.57290573077724,são caetano do sul,SP,São Paulo,Southeast
9571,-23.634335226047764,-46.56541205241713,são caetano do sul,SP,São Paulo,Southeast
9561,-23.638800747766403,-46.55690939390062,sao caetano do sul,SP,São Paulo,Southeast
9570,-23.632627992967866,-46.564717379947545,sao caetano do sul,SP,São Paulo,Southeast
9550,-23.61658791711891,-46.551744024962794,são caetano do sul,SP,São Paulo,Southeast
9580,-23.643022710893327,-46.5708806686783,são caetano do sul,SP,São Paulo,Southeast
9510,-23.615813181511545,-46.571738786221,sao caetano do sul,SP,São Paulo,Southeast
9531,-23.62126661947686,-46.571469088598306,sao caetano do sul,SP,São Paulo,Southeast
9670,-23.661714696644136,-46.60428675325879,sao bernardo do campo,SP,São Paulo,Southeast
9657,-23.66675119731083,-46.60923084376159,sao bernardo do campo,SP,São Paulo,Southeast
9690,-23.67160098640737,-46.58990862659338,são bernardo do campo,SP,São Paulo,Southeast
9663,-23.655709904733857,-46.59894215935352,sao bernardo do campo,SP,São Paulo,Southeast
9635,-23.65458109190545,-46.56959609364658,sao bernardo do campo,SP,São Paulo,Southeast
9607,-23.673649142629863,-46.56120998281419,sao bernardo do campo,SP,São Paulo,Southeast
9634,-23.652590823908945,-46.56901098224241,sao bernardo do campo,SP,São Paulo,Southeast
9660,-23.65932114909917,-46.592387703663206,sao bernardo do campo,SP,São Paulo,Southeast
9683,-23.66787782171847,-46.59634198325622,sao bernardo do campo,SP,São Paulo,Southeast
9616,-23.662419387204803,-46.55939116959171,sao bernardo do campo,SP,São Paulo,Southeast
9627,-23.65873367558114,-46.56598261431919,sao bernardo do campo,SP,São Paulo,Southeast
9662,-23.660920340448463,-46.59945381175765,são bernardo do campo,SP,São Paulo,Southeast
9667,-23.660893457814712,-46.608645151118566,sao bernardo do campo,SP,São Paulo,Southeast
9632,-23.65415579464598,-46.5656102001142,sao bernardo do campo,SP,São Paulo,Southeast
9636,-23.652620604957047,-46.573894168225664,sao bernardo do campo,SP,São Paulo,Southeast
9619,-23.665639503012855,-46.56463866262603,sao bernardo do campo,SP,São Paulo,Southeast
9687,-23.673471996556483,-46.59506454847188,sao bernardo do campo,SP,São Paulo,Southeast
9655,-23.655158484536287,-46.59436339257384,sao bernardo do campo,SP,São Paulo,Southeast
9641,-23.66159291314122,-46.576814993053546,são bernardo do campo,SP,São Paulo,Southeast
9629,-23.6564524166875,-46.56737208003934,sao bernardo do campo,SP,São Paulo,Southeast
9617,-23.666932271661178,-46.55929341749725,sao bernardo do campo,SP,São Paulo,Southeast
9642,-23.649049304455048,-46.57660648950891,sao bernardo do campo,SP,São Paulo,Southeast
9624,-23.656226227353653,-46.57372998803537,sao bernardo do campo,SP,São Paulo,Southeast
9666,-23.658856617288325,-46.60677653102191,sao bernardo do campo,SP,São Paulo,Southeast
9626,-23.658254584810503,-46.5699982232525,sao bernardo do campo,SP,São Paulo,Southeast
9664,-23.65942595763062,-46.6074428147494,sao bernardo do campo,SP,São Paulo,Southeast
9608,-23.67485542337888,-46.565747479404834,sao bernardo do campo,SP,São Paulo,Southeast
9605,-23.658966233092343,-46.56735458711242,são bernardo do campo,SP,São Paulo,Southeast
9623,-23.660677791230782,-46.57253106334688,sao bernardo do campo,SP,São Paulo,Southeast
9606,-23.675811570790696,-46.561929542096,sao bernardo do campo,SP,São Paulo,Southeast
9688,-23.672775543576808,-46.59235625336154,sao bernardo do campo,SP,São Paulo,Southeast
9610,-23.667575561226627,-46.56821170422341,sao bernardo do campo,SP,São Paulo,Southeast
9668,-23.663270331778214,-46.61137050858843,sao bernardo do campo,SP,São Paulo,Southeast
9684,-23.667168290256388,-46.5944763710461,sao bernardo do campo,SP,São Paulo,Southeast
9682,-23.6671256278419,-46.597161849083804,sao bernardo do campo,SP,São Paulo,Southeast
9691,-23.66950803438907,-46.590785002339935,sao bernardo do campo,SP,São Paulo,Southeast
9686,-23.668695726403403,-46.593060510733835,sao bernardo do campo,SP,São Paulo,Southeast
9601,-23.669994319996636,-46.56028206803578,sao bernardo do campo,SP,São Paulo,Southeast
9695,-23.67294643997344,-46.57214619469684,são bernardo do campo,SP,São Paulo,Southeast
9625,-23.661065771633133,-46.566813370512584,sao bernardo do campo,SP,São Paulo,Southeast
9671,-23.66449774026518,-46.60611408205397,são bernardo do campo,SP,São Paulo,Southeast
9618,-23.668013665291685,-46.56401180436571,sao bernardo do campo,SP,São Paulo,Southeast
9656,-23.660896207318373,-46.60504436627951,sao bernardo do campo,SP,São Paulo,Southeast
9628,-23.661268300582837,-46.564323340129285,sao bernardo do campo,SP,São Paulo,Southeast
9693,-23.665241464908604,-46.58843649949076,sao bernardo do campo,SP,São Paulo,Southeast
9661,-23.66111788581892,-46.59641384821936,sao bernardo do campo,SP,São Paulo,Southeast
9613,-23.670901403175552,-46.565009073333904,sao bernardo do campo,SP,São Paulo,Southeast
9672,-23.660942555572895,-46.60242574648463,são bernardo do campo,SP,São Paulo,Southeast
9689,-23.6681516656717,-46.59141378621281,sao bernardo do campo,SP,São Paulo,Southeast
9620,-23.667243226835556,-46.57045588434547,sao bernardo do campo,SP,São Paulo,Southeast
9633,-23.654337222511014,-46.56720926554255,sao bernardo do campo,SP,São Paulo,Southeast
9615,-23.681359398326123,-46.55864361185241,sao bernardo do campo,SP,São Paulo,Southeast
9692,-23.668603916405917,-46.58728215285704,sao bernardo do campo,SP,São Paulo,Southeast
9631,-23.65887856724605,-46.562024131166375,sao bernardo do campo,SP,São Paulo,Southeast
9669,-23.662813465729965,-46.60806789616836,são bernardo do campo,SP,São Paulo,Southeast
9651,-23.658350253818742,-46.58023068899425,sao bernardo do campo,SP,São Paulo,Southeast
9614,-23.669696944330905,-46.55690544370245,sao bernardo do campo,SP,São Paulo,Southeast
9621,-23.664582650365034,-46.571717278206,sao bernardo do campo,SP,São Paulo,Southeast
9665,-23.658354075491953,-46.60759503691499,sao bernardo do campo,SP,São Paulo,Southeast
9680,-23.664601641025055,-46.58159516068183,são bernardo do campo,SP,São Paulo,Southeast
9694,-23.670730714424828,-46.580971763924424,sao bernardo do campo,SP,São Paulo,Southeast
9600,-23.67222543087328,-46.55577577291884,sao bernardo do campo,SP,São Paulo,Southeast
9640,-23.65670867157172,-46.5749037440809,sao bernardo do campo,SP,São Paulo,Southeast
9604,-23.65734090559432,-46.56853888967829,são bernardo do campo,SP,São Paulo,Southeast
9612,-23.658048464812808,-46.571353972313936,sao bernardo do campo,SP,São Paulo,Southeast
9637,-23.652162191946864,-46.57459965287942,sao bernardo do campo,SP,São Paulo,Southeast
9603,-23.661858110751822,-46.5647574536022,sao bernardo do campo,SP,São Paulo,Southeast
9609,-23.66723188114359,-46.569016969623526,sao bernardo do campo,SP,São Paulo,Southeast
9696,-23.67486999999994,-46.55761999999999,sao bernardo do campo,SP,São Paulo,Southeast
9685,-23.66519907067127,-46.59231940089957,são bernardo do campo,SP,São Paulo,Southeast
9781,-23.72468189106121,-46.536775919538236,sao bernardo do campo,SP,São Paulo,Southeast
9791,-23.740950905797796,-46.532436658181894,são bernardo do campo,SP,São Paulo,Southeast
9721,-23.719530999207656,-46.547522515060784,sao bernardo do campo,SP,São Paulo,Southeast
9780,-23.71503808590345,-46.53670731057909,sao bernardo do campo,SP,São Paulo,Southeast
9751,-23.691185916887935,-46.54383391746784,sao bernardo do campo,SP,São Paulo,Southeast
9710,-23.710480779246726,-46.5495471850775,são bernardo do campo,SP,São Paulo,Southeast
9726,-23.687601262936614,-46.56158565212812,sao bernardo do campo,SP,São Paulo,Southeast
9771,-23.704292948218065,-46.54201343174583,sao bernardo do campo,SP,São Paulo,Southeast
9770,-23.708984223918918,-46.542887398609025,sao bernardo do campo,SP,São Paulo,Southeast
9750,-23.688369836323652,-46.555267708042514,sao bernardo do campo,SP,São Paulo,Southeast
9784,-23.717207597832218,-46.52555497888577,sao bernardo do campo,SP,São Paulo,Southeast
9715,-23.715437373886015,-46.54587575466122,sao bernardo do campo,SP,São Paulo,Southeast
9792,-23.743248372086672,-46.54189195795156,sao bernardo do campo,SP,São Paulo,Southeast
9725,-23.705042636354655,-46.55682884581009,sao bernardo do campo,SP,São Paulo,Southeast
9760,-23.699677315431597,-46.5403717865057,são bernardo do campo,SP,São Paulo,Southeast
9720,-23.714908906473042,-46.5542613082755,sao bernardo do campo,SP,São Paulo,Southeast
9785,-23.706194623199064,-46.54199143790107,sao bernardo do campo,SP,São Paulo,Southeast
9761,-23.708703763530337,-46.528361978123044,sao bernardo do campo,SP,São Paulo,Southeast
9732,-23.682263041119207,-46.56116913307227,sao bernardo do campo,SP,São Paulo,Southeast
9790,-23.728396447790825,-46.542250439494794,sao bernardo do campo,SP,São Paulo,Southeast
9783,-23.723041140827767,-46.529164332093046,sao bernardo do campo,SP,São Paulo,Southeast
9782,-23.727584690928623,-46.54156553269265,sao bernardo do campo,SP,São Paulo,Southeast
9765,-23.70662535916465,-46.536137016196975,sao bernardo do campo,SP,São Paulo,Southeast
9762,-23.70614279801127,-46.52030334279363,sao bernardo do campo,SP,São Paulo,Southeast
9772,-23.712983543715765,-46.53961826293497,sao bernardo do campo,SP,São Paulo,Southeast
9861,-23.710750086298585,-46.58140382668359,sao bernardo do campo,SP,São Paulo,Southeast
9842,-23.75601333978858,-46.593585881612945,são bernardo do campo,SP,São Paulo,Southeast
9862,-23.700976892476827,-46.583192015074886,sao bernardo do campo,SP,São Paulo,Southeast
9853,-23.73663088594017,-46.59265473009148,são bernardo do campo,SP,São Paulo,Southeast
9890,-23.6948780915807,-46.5677333830378,sao bernardo do campo,SP,São Paulo,Southeast
9820,-23.741832440198323,-46.554495027890276,sao bernardo do campo,SP,São Paulo,Southeast
9831,-23.792245962521505,-46.54025953830757,sao bernardo do campo,SP,São Paulo,Southeast
9811,-23.726132379141507,-46.560583423285536,sao bernardo do campo,SP,São Paulo,Southeast
9894,-23.677448183713885,-46.576148524788174,sao bernardo do campo,SP,São Paulo,Southeast
9812,-23.725325563628246,-46.56986164313254,sao bernardo do campo,SP,São Paulo,Southeast
9832,-23.777300314540824,-46.51370148861345,sao bernardo do campo,SP,São Paulo,Southeast
9895,-23.70269074405846,-46.57039271920235,sao bernardo do campo,SP,São Paulo,Southeast
9840,-23.737962722960074,-46.57460413419173,sao bernardo do campo,SP,São Paulo,Southeast
9810,-23.71950421171505,-46.56528408587688,são bernardo do campo,SP,São Paulo,Southeast
9841,-23.740051254523763,-46.57687565312713,sao bernardo do campo,SP,São Paulo,Southeast
9843,-23.771512506630906,-46.5958515286915,sao bernardo do campo,SP,São Paulo,Southeast
9835,-23.824091976048628,-46.582340212196236,são bernardo do campo,SP,São Paulo,Southeast
9850,-23.72551905380558,-46.58150363078355,são bernardo do campo,SP,São Paulo,Southeast
9847,-23.755492334308737,-46.58422588791903,sao bernardo do campo,SP,São Paulo,Southeast
9844,-23.75909648281576,-46.576805992242704,sao bernardo do campo,SP,São Paulo,Southeast
9896,-23.703166938346612,-46.563661576126414,sao bernardo do campo,SP,São Paulo,Southeast
9891,-23.68534641572269,-46.570555327154615,sao bernardo do campo,SP,São Paulo,Southeast
9851,-23.715584955455725,-46.5901690037063,sao bernardo do campo,SP,São Paulo,Southeast
9860,-23.705867953820647,-46.5771570759536,sao bernardo do campo,SP,São Paulo,Southeast
9892,-23.68321285543036,-46.57560285018377,sao bernardo do campo,SP,São Paulo,Southeast
9822,-23.75878877835661,-46.54430675735175,sao bernardo do campo,SP,São Paulo,Southeast
9846,-23.732972211883254,-46.57273524863328,sao bernardo do campo,SP,São Paulo,Southeast
9854,-23.747314786104777,-46.59395584080243,sao bernardo do campo,SP,São Paulo,Southeast
9830,-23.790697069587587,-46.53840817235694,sao bernardo do campo,SP,São Paulo,Southeast
9856,-23.730325873116143,-46.60130759482048,sao bernardo do campo,SP,São Paulo,Southeast
9855,-23.73227320951918,-46.589421390225006,sao bernardo do campo,SP,São Paulo,Southeast
9852,-23.72967433275638,-46.59486788773175,sao bernardo do campo,SP,São Paulo,Southeast
9845,-23.74104174573678,-46.57091966646428,sao bernardo do campo,SP,São Paulo,Southeast
9857,-23.746107157329366,-46.6144540618791,sao bernardo do campo,SP,São Paulo,Southeast
9821,-23.750559982227664,-46.5598460616735,são bernardo do campo,SP,São Paulo,Southeast
9837,-23.820900063778556,-46.5664785190055,sao bernardo do campo,SP,São Paulo,Southeast
9834,-23.805185260686937,-46.442695089812574,são bernardo do campo,SP,São Paulo,Southeast
9836,-23.806881,-46.61753680716602,sao bernardo do campo,SP,São Paulo,Southeast
9920,-23.681439913970667,-46.62268210114378,diadema,SP,São Paulo,Southeast
9973,-23.717943529605375,-46.616990509947,diadema,SP,São Paulo,Southeast
9990,-23.6964050602977,-46.61736696432891,diadema,SP,São Paulo,Southeast
9930,-23.670924541256966,-46.61791474720958,diadema,SP,São Paulo,Southeast
9940,-23.668835302349887,-46.60357457046138,diadema,SP,São Paulo,Southeast
9931,-23.666334639674844,-46.6232068144278,diadema,SP,São Paulo,Southeast
9961,-23.7026107906644,-46.59639460367373,diadema,SP,São Paulo,Southeast
9910,-23.69127345608089,-46.62892967650053,diadema,SP,São Paulo,Southeast
9942,-23.68278870167999,-46.59869123996687,diadema,SP,São Paulo,Southeast
9941,-23.676508373799834,-46.605155370682915,diadema,SP,São Paulo,Southeast
9911,-23.68963721855727,-46.61876638017481,diadema,SP,São Paulo,Southeast
9951,-23.68878343738479,-46.59061205890815,diadema,SP,São Paulo,Southeast
