transaction_id,transaction_date,store_code,account_number,amount_local,currency,document_number,description
6617,2025-03-27,EC_SE,4000,-1857.5,NOK,DOC-2025-006617,Cost of Goods Sold - Sort design.
6618,2026-06-22,NO001,5200,-2083.35,NOK,DOC-2026-006618,Marketing Expense - Business name whose.
6619,2025-12-10,NO003,4000,-5368.13,NOK,DOC-2025-006619,Cost of Goods Sold - Exactly.
6620,2026-09-07,NO001,3000,1351.7,NOK,DOC-2026-006620,Product Sales - Step smile personal.
6621,2026-06-20,SE002,3000,5147.3,NOK,DOC-2026-006621,Product Sales - What really young.
6622,2025-06-11,SE001,5100,-7757.07,NOK,DOC-2025-006622,Rent Expense - South record.
6623,2025-03-03,EC_SE,5100,-1404.87,NOK,DOC-2025-006623,Rent Expense - Book yet whose nature.
6624,2026-03-05,EC_SE,5000,-1524.67,NOK,DOC-2026-006624,Salaries & Wages - Practice ahead economic.
6625,2025-12-26,SE001,5000,-8392.37,NOK,DOC-2025-006625,Salaries & Wages - Those.
6626,2026-12-31,NO002,5200,-5261.57,NOK,DOC-2026-006626,Marketing Expense - Various save.
6627,2025-06-19,EC_SE,4000,-2989.21,NOK,DOC-2025-006627,Cost of Goods Sold - Attention.
6628,2025-07-13,NO003,7000,-4907.4,NOK,DOC-2025-006628,Interest Expense - Indeed at.
6629,2025-01-05,NO003,5100,-5429.04,NOK,DOC-2025-006629,Rent Expense - Manager name third.
6630,2025-05-30,EC_NO,5000,-1431.05,NOK,DOC-2025-006630,Salaries & Wages - Officer test line.
6631,2025-11-04,SE001,3000,2808.53,NOK,DOC-2025-006631,Product Sales - Begin peace.
6632,2026-03-13,SE001,7000,-4154.65,NOK,DOC-2026-006632,Interest Expense - List phone turn morning.
6633,2025-11-10,SE002,4000,-4035.23,NOK,DOC-2025-006633,Cost of Goods Sold - Any music.
6634,2026-11-22,NO001,5200,-794.18,NOK,DOC-2026-006634,Marketing Expense - Day respond.
6635,2025-01-31,SE001,5000,-7155.69,NOK,DOC-2025-006635,Salaries & Wages - Recently add leader.
6636,2026-02-21,NO003,5100,-8555.55,NOK,DOC-2026-006636,Rent Expense - Chance reason performance.
6637,2026-08-25,EC_SE,7000,-4406.48,NOK,DOC-2026-006637,Interest Expense - Left our whether.
6638,2026-08-25,EC_NO,5200,-1690.98,NOK,DOC-2026-006638,Marketing Expense - Result movement market positive.
6639,2026-07-27,NO001,5200,-658.85,NOK,DOC-2026-006639,Marketing Expense - Learn ago pull.
6640,2025-04-19,SE001,4000,-1568.38,NOK,DOC-2025-006640,Cost of Goods Sold - Happen rest that.
6641,2026-07-01,SE001,4000,-3480.85,NOK,DOC-2026-006641,Cost of Goods Sold - Mind occur up.
6642,2025-08-26,NO003,7000,-2213.64,NOK,DOC-2025-006642,Interest Expense - Republican television.
6643,2025-09-06,SE001,7000,-8902.95,NOK,DOC-2025-006643,Interest Expense - Base member matter.
6644,2026-12-03,SE002,4000,-2158.6,NOK,DOC-2026-006644,Cost of Goods Sold - Probably show your grow.
6645,2026-07-14,NO001,5100,-1831.99,NOK,DOC-2026-006645,Rent Expense - Success usually quickly.
6646,2026-06-19,SE002,5100,-7188.91,NOK,DOC-2026-006646,Rent Expense - Four cause middle.
6647,2025-04-02,NO002,5000,-7355.96,NOK,DOC-2025-006647,Salaries & Wages - Officer great sort.
6648,2025-03-30,EC_SE,5100,-4669.8,NOK,DOC-2025-006648,Rent Expense - Soldier fish player everybody.
6649,2025-01-07,NO001,5100,-1345.75,NOK,DOC-2025-006649,Rent Expense - Very floor.
6650,2025-04-07,NO003,5100,-2821.45,NOK,DOC-2025-006650,Rent Expense - Skin upon after.
6651,2026-01-26,EC_SE,4000,-2652.39,NOK,DOC-2026-006651,Cost of Goods Sold - Large who.
6652,2025-10-30,EC_SE,5000,-1441.55,NOK,DOC-2025-006652,Salaries & Wages - Painting whose voice.
6653,2025-03-23,SE002,5200,-2917.6,NOK,DOC-2025-006653,Marketing Expense - Boy take group.
6654,2026-11-09,NO003,3000,3719.86,NOK,DOC-2026-006654,Product Sales - Century clearly hot.
6655,2026-10-10,EC_NO,5100,-3357.28,NOK,DOC-2026-006655,Rent Expense - Wrong none once.
6656,2025-01-01,SE001,5000,-4627.95,NOK,DOC-2025-006656,Salaries & Wages - Test ability to.
6657,2025-06-10,EC_NO,5200,-777.13,NOK,DOC-2025-006657,Marketing Expense - Manager continue.
6658,2025-11-11,EC_NO,5000,-7897.23,NOK,DOC-2025-006658,Salaries & Wages - Step.
6659,2026-04-23,EC_SE,5000,-8505.93,NOK,DOC-2026-006659,Salaries & Wages - Camera safe become.
6660,2025-12-21,SE001,5000,-7621.47,NOK,DOC-2025-006660,Salaries & Wages - Of red fear.
6661,2026-10-15,NO001,5200,-7469.78,NOK,DOC-2026-006661,Marketing Expense - Third stage report.
6662,2025-01-23,NO001,5000,-1483.39,NOK,DOC-2025-006662,Salaries & Wages - Discover buy.
6663,2025-05-06,NO002,3000,5066.08,NOK,DOC-2025-006663,Product Sales - Interesting mission.
6664,2025-04-06,EC_SE,5100,-7381.43,NOK,DOC-2025-006664,Rent Expense - Difference feeling.
6665,2025-11-23,NO001,4000,-6273.94,NOK,DOC-2025-006665,Cost of Goods Sold - Find age describe few.
6666,2026-01-04,NO001,5200,-3266.95,NOK,DOC-2026-006666,Marketing Expense - Floor great.
6667,2025-03-09,NO001,5100,-3904.39,NOK,DOC-2025-006667,Rent Expense - News test.
6668,2026-01-31,NO003,3000,11051.93,NOK,DOC-2026-006668,Product Sales - Difference possible.
6669,2026-06-09,NO003,7000,-7885.19,NOK,DOC-2026-006669,Interest Expense - Chance environmental personal.
6670,2026-01-31,SE001,7000,-1699.75,NOK,DOC-2026-006670,Interest Expense - Particularly consumer enough case.
6671,2025-12-06,SE001,4000,-4128.53,NOK,DOC-2025-006671,Cost of Goods Sold - Society dog piece.
6672,2025-05-03,NO002,4000,-3963.43,NOK,DOC-2025-006672,Cost of Goods Sold - Talk leave wait for.
6673,2026-04-28,NO001,5000,-507.42,NOK,DOC-2026-006673,Salaries & Wages - No mother.
6674,2025-07-31,SE001,5200,-3421.43,NOK,DOC-2025-006674,Marketing Expense - Admit thousand.
6675,2025-03-03,SE002,5100,-984.0,NOK,DOC-2025-006675,Rent Expense - Ago share simple.
6676,2025-01-14,NO003,5000,-6557.44,NOK,DOC-2025-006676,Salaries & Wages - Maintain sport phone.
6677,2025-07-18,SE001,5200,-8861.82,NOK,DOC-2025-006677,Marketing Expense - Above force student.
6678,2025-05-15,EC_NO,4000,-5763.63,NOK,DOC-2025-006678,Cost of Goods Sold - Level decision per wonder.
6679,2025-07-08,NO001,5200,-5571.86,NOK,DOC-2025-006679,Marketing Expense - Effect and figure law.
6680,2026-09-15,SE002,4000,-3402.43,NOK,DOC-2026-006680,Cost of Goods Sold - Politics entire.
6681,2025-06-05,NO003,5000,-3526.54,NOK,DOC-2025-006681,Salaries & Wages - Seven through.
6682,2026-11-30,NO001,5200,-3277.43,NOK,DOC-2026-006682,Marketing Expense - Key adult alone.
6683,2025-05-23,EC_SE,3000,8037.69,NOK,DOC-2025-006683,Product Sales - Drop fact.
6684,2025-07-16,SE002,5100,-7632.36,NOK,DOC-2025-006684,Rent Expense - Hospital coach.
6685,2025-12-14,EC_NO,5200,-6408.16,NOK,DOC-2025-006685,Marketing Expense - Grow camera case.
6686,2026-02-22,NO002,7000,-2981.47,NOK,DOC-2026-006686,Interest Expense - Attack sound responsibility.
6687,2026-08-08,NO002,4000,-1596.72,NOK,DOC-2026-006687,Cost of Goods Sold - Standard people.
6688,2025-05-10,NO002,5200,-2404.45,NOK,DOC-2025-006688,Marketing Expense - See reduce.
6689,2026-03-15,NO002,7000,-881.0,NOK,DOC-2026-006689,Interest Expense - Later method.
6690,2026-12-23,NO002,5200,-1897.51,NOK,DOC-2026-006690,Marketing Expense - Very quality tend.
6691,2025-01-28,EC_SE,4000,-6826.59,NOK,DOC-2025-006691,Cost of Goods Sold - Weight town.
6692,2026-11-03,NO003,4000,-2970.08,NOK,DOC-2026-006692,Cost of Goods Sold - Blood himself.
6693,2026-01-07,NO003,5000,-6357.02,NOK,DOC-2026-006693,Salaries & Wages - Sense marriage significant.
6694,2026-07-30,EC_SE,7000,-4430.14,NOK,DOC-2026-006694,Interest Expense - Executive term chair.
6695,2026-01-29,SE002,5000,-5179.47,NOK,DOC-2026-006695,Salaries & Wages - International enter show.
6696,2026-06-28,SE002,3000,7797.27,NOK,DOC-2026-006696,Product Sales - Detail.
6697,2026-05-05,NO001,7000,-3252.4,NOK,DOC-2026-006697,Interest Expense - Quickly we traditional.
6698,2025-07-13,NO003,4000,-7232.78,NOK,DOC-2025-006698,Cost of Goods Sold - Perhaps benefit consumer.
6699,2025-05-11,SE002,5100,-5017.04,NOK,DOC-2025-006699,Rent Expense - Next down service.
6700,2025-04-15,SE001,5200,-1870.95,NOK,DOC-2025-006700,Marketing Expense - Their interesting talk.
6701,2026-10-16,EC_SE,7000,-5178.33,NOK,DOC-2026-006701,Interest Expense - Bank animal.
6702,2025-05-04,NO003,5000,-6467.9,NOK,DOC-2025-006702,Salaries & Wages - Parent fall.
6703,2026-11-09,SE001,4000,-3256.42,NOK,DOC-2026-006703,Cost of Goods Sold - Voice black.
6704,2025-07-27,NO001,5000,-5806.34,NOK,DOC-2025-006704,Salaries & Wages - Ability avoid.
6705,2026-03-13,SE002,5200,-5307.86,NOK,DOC-2026-006705,Marketing Expense - Series hard.
6706,2025-11-24,NO003,5100,-6133.07,NOK,DOC-2025-006706,Rent Expense - Small again air artist.
6707,2025-11-30,NO002,4000,-8427.01,NOK,DOC-2025-006707,Cost of Goods Sold - Military local the.
6708,2025-12-05,EC_NO,5000,-8372.61,NOK,DOC-2025-006708,Salaries & Wages - Easy.
6709,2026-02-02,SE002,5000,-8653.13,NOK,DOC-2026-006709,Salaries & Wages - Leader TV.
6710,2025-11-27,NO003,5200,-6573.67,NOK,DOC-2025-006710,Marketing Expense - Nice matter.
6711,2025-09-12,NO003,5000,-6356.96,NOK,DOC-2025-006711,Salaries & Wages - Market trade.
6712,2026-01-11,EC_NO,5000,-8607.39,NOK,DOC-2026-006712,Salaries & Wages - Education thus day.
6713,2026-08-07,SE001,5100,-2009.43,NOK,DOC-2026-006713,Rent Expense - Color.
6714,2025-07-23,SE002,5000,-5121.83,NOK,DOC-2025-006714,Salaries & Wages - Require building.
6715,2025-10-12,NO003,3000,9563.71,NOK,DOC-2025-006715,Product Sales - Pass general someone.
6716,2026-10-16,NO002,5200,-2719.41,NOK,DOC-2026-006716,Marketing Expense - Radio century.
6717,2026-10-22,EC_SE,5200,-1779.89,NOK,DOC-2026-006717,Marketing Expense - Modern wrong we policy.
6718,2026-01-22,SE002,5000,-872.98,NOK,DOC-2026-006718,Salaries & Wages - Space marriage.
6719,2025-06-24,NO002,5200,-2714.19,NOK,DOC-2025-006719,Marketing Expense - That player.
6720,2026-06-11,EC_SE,5200,-2095.41,NOK,DOC-2026-006720,Marketing Expense - West foot statement.
6721,2026-08-16,SE001,3000,1377.46,NOK,DOC-2026-006721,Product Sales - Then attorney your.
6722,2025-02-24,NO002,4000,-1497.89,NOK,DOC-2025-006722,Cost of Goods Sold - Arrive pick.
6723,2025-04-18,NO003,5200,-4165.54,NOK,DOC-2025-006723,Marketing Expense - Main dark.
6724,2025-05-22,NO003,3000,11618.15,NOK,DOC-2025-006724,Product Sales - Partner nor fish east.
6725,2025-07-11,NO003,5200,-2869.57,NOK,DOC-2025-006725,Marketing Expense - Claim other family.
6726,2026-09-30,EC_NO,3000,6350.64,NOK,DOC-2026-006726,Product Sales - Meet like various.
6727,2026-02-28,SE002,5000,-4707.63,NOK,DOC-2026-006727,Salaries & Wages - Last age add.
6728,2025-06-18,NO003,5000,-2305.63,NOK,DOC-2025-006728,Salaries & Wages - Piece check.
6729,2026-08-12,NO001,5000,-844.27,NOK,DOC-2026-006729,Salaries & Wages - Leave research.
6730,2026-04-02,EC_SE,5100,-2945.06,NOK,DOC-2026-006730,Rent Expense - Want we.
6731,2025-06-07,NO002,3000,8739.22,NOK,DOC-2025-006731,Product Sales - Share character.
6732,2026-04-17,EC_NO,3000,3847.83,NOK,DOC-2026-006732,Product Sales - Throw check.
6733,2026-01-04,EC_SE,7000,-5917.91,NOK,DOC-2026-006733,Interest Expense - Million building.
6734,2025-11-02,SE001,4000,-4236.47,NOK,DOC-2025-006734,Cost of Goods Sold - Authority second.
6735,2025-01-31,NO003,5100,-4947.61,NOK,DOC-2025-006735,Rent Expense - Blood television sing grow.
6736,2025-05-26,NO003,7000,-6545.8,NOK,DOC-2025-006736,Interest Expense - Hospital establish.
6737,2025-05-20,SE001,5000,-2712.0,NOK,DOC-2025-006737,Salaries & Wages - Need reflect subject.
6738,2025-08-10,EC_SE,3000,5260.64,NOK,DOC-2025-006738,Product Sales - Around section.
6739,2026-04-09,NO001,5100,-4484.71,NOK,DOC-2026-006739,Rent Expense - Town who teach.
6740,2025-10-28,SE002,7000,-5904.76,NOK,DOC-2025-006740,Interest Expense - Whatever unit.
6741,2025-04-05,EC_SE,5000,-8615.39,NOK,DOC-2025-006741,Salaries & Wages - Together wind tax specific.
6742,2026-01-07,NO003,4000,-4507.57,NOK,DOC-2026-006742,Cost of Goods Sold - Building many.
6743,2025-08-04,SE001,5100,-7509.43,NOK,DOC-2025-006743,Rent Expense - Stuff once way.
6744,2026-02-18,EC_SE,5100,-3388.49,NOK,DOC-2026-006744,Rent Expense - Mother you once cup.
6745,2025-10-06,NO002,5200,-7618.05,NOK,DOC-2025-006745,Marketing Expense - Recent create meet.
6746,2025-10-05,NO001,7000,-8476.55,NOK,DOC-2025-006746,Interest Expense - Indeed example girl structure.
6747,2025-12-26,EC_SE,7000,-3395.31,NOK,DOC-2025-006747,Interest Expense - While.
6748,2026-08-13,NO001,7000,-7615.16,NOK,DOC-2026-006748,Interest Expense - Budget scientist over.
6749,2025-07-21,NO001,5100,-6590.99,NOK,DOC-2025-006749,Rent Expense - Forget field leader.
6750,2026-06-20,NO001,3000,8217.06,NOK,DOC-2026-006750,Product Sales - Wait appear manage.
6751,2025-03-10,SE002,7000,-707.07,NOK,DOC-2025-006751,Interest Expense - Republican.
6752,2025-11-25,SE002,5000,-1505.26,NOK,DOC-2025-006752,Salaries & Wages - Single customer exist.
6753,2026-03-15,NO003,3000,9632.03,NOK,DOC-2026-006753,Product Sales - Up rate treat.
6754,2026-02-09,SE001,5200,-5667.46,NOK,DOC-2026-006754,Marketing Expense - Where position save.
6755,2026-09-27,NO002,4000,-5549.82,NOK,DOC-2026-006755,Cost of Goods Sold - Image effect.
6756,2025-08-23,NO001,3000,11397.29,NOK,DOC-2025-006756,Product Sales - Him they.
6757,2025-07-22,EC_NO,7000,-5588.45,NOK,DOC-2025-006757,Interest Expense - Argue service edge.
6758,2026-05-26,NO003,5200,-6549.38,NOK,DOC-2026-006758,Marketing Expense - Tonight ok.
6759,2026-07-24,SE002,5100,-504.24,NOK,DOC-2026-006759,Rent Expense - Get ago house.
6760,2026-04-16,NO002,5200,-8598.15,NOK,DOC-2026-006760,Marketing Expense - Mind whatever relate.
6761,2026-11-20,SE001,3000,9389.4,NOK,DOC-2026-006761,Product Sales - Boy response eight.
6762,2026-11-26,NO003,3000,6269.48,NOK,DOC-2026-006762,Product Sales - Trade.
6763,2025-08-25,SE001,5200,-6265.81,NOK,DOC-2025-006763,Marketing Expense - Sense simple kitchen station.
6764,2025-09-18,EC_NO,5100,-4295.52,NOK,DOC-2025-006764,Rent Expense - Hospital how conference.
6765,2025-05-22,SE002,7000,-957.65,NOK,DOC-2025-006765,Interest Expense - Clear resource.
6766,2025-07-24,EC_SE,5000,-4778.38,NOK,DOC-2025-006766,Salaries & Wages - Practice attack fine along.
6767,2026-03-29,NO003,4000,-6997.42,NOK,DOC-2026-006767,Cost of Goods Sold - Study happy.
6768,2025-01-06,NO001,5200,-2477.6,NOK,DOC-2025-006768,Marketing Expense - Sometimes even.
6769,2026-01-12,NO001,5200,-2825.93,NOK,DOC-2026-006769,Marketing Expense - Data enjoy.
6770,2026-08-08,NO002,5000,-6117.46,NOK,DOC-2026-006770,Salaries & Wages - Of per.
6771,2026-10-22,EC_SE,3000,4484.77,NOK,DOC-2026-006771,Product Sales - Clear by issue.
6772,2025-12-31,EC_SE,5100,-5368.37,NOK,DOC-2025-006772,Rent Expense - Parent ball range.
6773,2026-12-11,NO001,3000,11679.95,NOK,DOC-2026-006773,Product Sales - Everybody.
6774,2025-06-27,NO003,3000,9440.24,NOK,DOC-2025-006774,Product Sales - City arrive.
6775,2025-10-23,EC_SE,4000,-2547.35,NOK,DOC-2025-006775,Cost of Goods Sold - Space.
6776,2026-12-12,SE001,3000,9428.53,NOK,DOC-2026-006776,Product Sales - Cause degree student.
6777,2025-02-17,SE002,3000,8997.07,NOK,DOC-2025-006777,Product Sales - Join how stand.
6778,2025-11-28,SE002,3000,2248.53,NOK,DOC-2025-006778,Product Sales - Threat series ask.
6779,2026-03-29,SE001,4000,-3747.93,NOK,DOC-2026-006779,Cost of Goods Sold - Control those agreement.
6780,2025-03-05,EC_NO,5000,-8962.86,NOK,DOC-2025-006780,Salaries & Wages - International age technology national.
6781,2025-08-26,NO002,5000,-7287.14,NOK,DOC-2025-006781,Salaries & Wages - Collection whose.
6782,2026-06-10,NO002,4000,-2216.67,NOK,DOC-2026-006782,Cost of Goods Sold - Itself trade concern.
6783,2025-05-22,NO003,5000,-6974.88,NOK,DOC-2025-006783,Salaries & Wages - Any fly face theory.
6784,2026-06-07,NO001,5100,-3255.8,NOK,DOC-2026-006784,Rent Expense - Now apply.
6785,2025-03-13,SE001,4000,-3863.4,NOK,DOC-2025-006785,Cost of Goods Sold - Key magazine executive.
6786,2026-09-27,NO003,5100,-4977.88,NOK,DOC-2026-006786,Rent Expense - Film because early.
6787,2026-11-11,SE001,5200,-6354.93,NOK,DOC-2026-006787,Marketing Expense - Draw off.
6788,2026-06-10,NO001,5100,-7577.77,NOK,DOC-2026-006788,Rent Expense - Visit ball majority.
6789,2025-08-21,EC_NO,5100,-2418.76,NOK,DOC-2025-006789,Rent Expense - Professor program police.
6790,2025-06-01,SE001,4000,-2320.13,NOK,DOC-2025-006790,Cost of Goods Sold - Fast those month computer.
6791,2025-03-10,SE002,3000,8400.77,NOK,DOC-2025-006791,Product Sales - Sell want wonder believe.
6792,2026-10-31,NO003,5000,-3002.25,NOK,DOC-2026-006792,Salaries & Wages - Anything business more church.
6793,2025-11-06,SE001,7000,-3911.37,NOK,DOC-2025-006793,Interest Expense - Many red measure.
6794,2025-08-31,EC_SE,7000,-7554.81,NOK,DOC-2025-006794,Interest Expense - Best member be.
6795,2026-03-15,NO001,3000,8072.84,NOK,DOC-2026-006795,Product Sales - Read bank.
6796,2026-04-16,SE001,5100,-4387.09,NOK,DOC-2026-006796,Rent Expense - Mr religious.
6797,2025-10-22,NO002,4000,-8592.57,NOK,DOC-2025-006797,Cost of Goods Sold - Whatever daughter matter.
6798,2026-02-24,NO003,4000,-3268.38,NOK,DOC-2026-006798,Cost of Goods Sold - Main probably artist.
6799,2025-08-26,NO002,7000,-2231.69,NOK,DOC-2025-006799,Interest Expense - Set democratic.
6800,2026-08-02,NO003,3000,8389.63,NOK,DOC-2026-006800,Product Sales - Market prevent part.
6801,2026-06-21,EC_SE,3000,7482.46,NOK,DOC-2026-006801,Product Sales - There during ability deep.
6802,2026-11-06,SE002,7000,-864.0,NOK,DOC-2026-006802,Interest Expense - Firm let money.
6803,2026-10-06,EC_SE,4000,-1084.35,NOK,DOC-2026-006803,Cost of Goods Sold - Maybe fund.
6804,2025-04-19,NO002,5000,-2964.31,NOK,DOC-2025-006804,Salaries & Wages - Pretty fact miss.
6805,2025-03-17,EC_NO,5100,-2547.53,NOK,DOC-2025-006805,Rent Expense - Get require hard radio.
6806,2025-05-23,NO002,4000,-1439.68,NOK,DOC-2025-006806,Cost of Goods Sold - Example friend year.
6807,2025-09-29,SE001,5100,-8101.63,NOK,DOC-2025-006807,Rent Expense - This better interest.
6808,2025-08-23,SE002,3000,6062.93,NOK,DOC-2025-006808,Product Sales - Seat.
6809,2026-08-02,SE001,5200,-7349.82,NOK,DOC-2026-006809,Marketing Expense - Sing design.
6810,2025-09-13,EC_SE,5200,-697.05,NOK,DOC-2025-006810,Marketing Expense - Major Mrs number three.
6811,2025-06-11,EC_SE,5000,-5103.87,NOK,DOC-2025-006811,Salaries & Wages - Heavy professional.
6812,2025-11-23,EC_NO,5100,-1080.87,NOK,DOC-2025-006812,Rent Expense - Notice staff.
6813,2025-11-27,EC_SE,3000,5508.2,NOK,DOC-2025-006813,Product Sales - Become front big.
6814,2026-01-14,EC_NO,4000,-1172.87,NOK,DOC-2026-006814,Cost of Goods Sold - Maintain discuss walk.
6815,2025-01-05,NO001,5000,-3292.86,NOK,DOC-2025-006815,Salaries & Wages - Grow than degree.
6816,2025-12-12,NO002,7000,-2638.91,NOK,DOC-2025-006816,Interest Expense - Position set party.
6817,2025-01-03,NO003,7000,-1612.69,NOK,DOC-2025-006817,Interest Expense - Behind join tonight.
6818,2025-11-12,NO001,5100,-2593.44,NOK,DOC-2025-006818,Rent Expense - Bank year side.
6819,2026-04-10,NO002,5000,-8751.87,NOK,DOC-2026-006819,Salaries & Wages - About possible.
6820,2026-03-29,NO001,5100,-7867.08,NOK,DOC-2026-006820,Rent Expense - So set.
6821,2026-04-07,NO002,5200,-1250.66,NOK,DOC-2026-006821,Marketing Expense - Heavy.
6822,2026-09-29,SE001,5000,-7975.89,NOK,DOC-2026-006822,Salaries & Wages - Suffer why.
6823,2026-04-30,SE002,4000,-8827.6,NOK,DOC-2026-006823,Cost of Goods Sold - Account candidate body.
6824,2026-05-19,EC_SE,5200,-4063.74,NOK,DOC-2026-006824,Marketing Expense - Student threat interview.
6825,2026-06-03,SE001,3000,9718.12,NOK,DOC-2026-006825,Product Sales - Across traditional wish.
6826,2026-06-03,NO003,7000,-2563.27,NOK,DOC-2026-006826,Interest Expense - If exist.
6827,2025-12-14,NO002,3000,8839.43,NOK,DOC-2025-006827,Product Sales - Employee investment.
6828,2025-07-01,NO002,5200,-1618.36,NOK,DOC-2025-006828,Marketing Expense - Large clearly.
6829,2025-05-14,EC_NO,7000,-2217.98,NOK,DOC-2025-006829,Interest Expense - Sea ahead hard.
6830,2025-03-05,NO001,7000,-6376.31,NOK,DOC-2025-006830,Interest Expense - People science.
6831,2026-09-12,NO001,3000,2003.43,NOK,DOC-2026-006831,Product Sales - Wonder same.
6832,2025-09-10,NO003,5200,-2393.13,NOK,DOC-2025-006832,Marketing Expense - Style child.
6833,2026-11-29,NO002,5000,-7968.14,NOK,DOC-2026-006833,Salaries & Wages - Throughout poor.
6834,2025-02-08,EC_NO,5000,-6919.15,NOK,DOC-2025-006834,Salaries & Wages - Each agent positive.
6835,2025-03-19,SE002,3000,10558.86,NOK,DOC-2025-006835,Product Sales - Television partner.
6836,2026-05-15,NO001,5100,-6078.16,NOK,DOC-2026-006836,Rent Expense - Minute stay.
6837,2026-03-20,EC_NO,3000,8487.26,NOK,DOC-2026-006837,Product Sales - Look though.
6838,2025-02-21,NO003,3000,11583.67,NOK,DOC-2025-006838,Product Sales - Artist truth we.
6839,2025-06-29,SE002,7000,-6467.04,NOK,DOC-2025-006839,Interest Expense - Author air whose.
6840,2025-08-31,NO001,4000,-7016.51,NOK,DOC-2025-006840,Cost of Goods Sold - Two plant author.
6841,2026-06-21,EC_NO,5000,-6377.84,NOK,DOC-2026-006841,Salaries & Wages - Debate however.
